,year,month,day,Latitude,Longitude,WnvPresent,Tavg,DewPoint,WetBulb,PrecipTotal,ResultSpeed,ResultDir,AvgSpeed,Code,Species_CULEX PIPIENS,Species_CULEX PIPIENS/RESTUANS,Species_CULEX RESTUANS,Species_CULEX SALINARIUS,Species_CULEX TARSALIS,Species_CULEX TERRITANS,Species_UNSPECIFIED CULEX,day_of_week_Mon,day_of_week_Thu,day_of_week_Tue,day_of_week_Wed
2222,2007,08,21,41.916265,-87.800515,0.0,78.0,70,72,0.0,3.8,18,6.0,1,1,0,0,0,0,0,0,0,0,1,0
2223,2007,08,21,41.948167,-87.730698,0.0,78.0,70,72,0.0,3.8,18,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2224,2007,08,21,41.948167,-87.730698,0.0,78.0,70,72,0.0,3.8,18,6.0,1,1,0,0,0,0,0,0,0,0,1,0
2225,2007,08,21,41.963976,-87.69181,0.0,78.0,70,72,0.0,3.8,18,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2226,2007,08,21,41.963976,-87.69181,0.0,78.0,70,72,0.0,3.8,18,6.0,1,1,0,0,0,0,0,0,0,0,1,0
2227,2007,08,21,41.953705,-87.733974,0.0,78.0,70,72,0.0,3.8,18,6.0,1,1,0,0,0,0,0,0,0,0,1,0
2228,2007,08,21,41.964242,-87.757639,0.0,78.0,70,72,0.0,3.8,18,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2229,2007,08,21,41.964242,-87.757639,1.0,78.0,70,72,0.0,3.8,18,6.0,1,1,0,0,0,0,0,0,0,0,1,0
2230,2007,08,21,41.990284,-87.797127,1.0,78.0,70,72,0.0,3.8,18,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2231,2007,08,21,41.990284,-87.797127,1.0,78.0,70,72,0.0,3.8,18,6.0,1,1,0,0,0,0,0,0,0,0,1,0
2232,2007,08,21,42.008314,-87.77792099999998,1.0,78.0,70,72,0.0,3.8,18,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2233,2007,08,21,42.008314,-87.77792099999998,0.0,78.0,70,72,0.0,3.8,18,6.0,1,1,0,0,0,0,0,0,0,0,1,0
2234,2007,08,21,41.991429,-87.747113,0.0,78.0,70,72,0.0,3.8,18,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2235,2007,08,21,41.921177,-87.79518,0.0,78.0,70,72,0.0,3.8,18,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2236,2007,08,21,41.921177,-87.79518,0.0,78.0,70,72,0.0,3.8,18,6.0,1,1,0,0,0,0,0,0,0,0,1,0
2237,2007,08,21,41.923738,-87.785288,0.0,78.0,70,72,0.0,3.8,18,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2238,2007,08,21,41.923738,-87.785288,0.0,78.0,70,72,0.0,3.8,18,6.0,1,1,0,0,0,0,0,0,0,0,1,0
2239,2007,08,21,41.970248,-87.787992,1.0,78.0,70,72,0.0,3.8,18,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2240,2007,08,21,41.970248,-87.787992,1.0,78.0,70,72,0.0,3.8,18,6.0,1,1,0,0,0,0,0,0,0,0,1,0
2241,2007,08,21,42.010412,-87.66214000000002,0.0,78.0,70,72,0.0,3.8,18,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2242,2007,08,21,42.010412,-87.66214000000002,0.0,78.0,70,72,0.0,3.8,18,6.0,1,0,0,1,0,0,0,0,0,0,1,0
2243,2007,08,21,41.94016,-87.794896,0.0,78.0,70,72,0.0,3.8,18,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2244,2007,08,21,41.94016,-87.794896,0.0,78.0,70,72,0.0,3.8,18,6.0,1,1,0,0,0,0,0,0,0,0,1,0
2245,2007,08,21,41.942114,-87.776385,0.0,78.0,70,72,0.0,3.8,18,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2246,2007,08,21,41.942114,-87.776385,0.0,78.0,70,72,0.0,3.8,18,6.0,1,1,0,0,0,0,0,0,0,0,1,0
2247,2007,08,21,41.960616,-87.777189,0.0,78.0,70,72,0.0,3.8,18,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2248,2007,08,21,41.960616,-87.777189,0.0,78.0,70,72,0.0,3.8,18,6.0,1,1,0,0,0,0,0,0,0,0,1,0
2249,2007,08,21,41.96272800000001,-87.748367,0.0,78.0,70,72,0.0,3.8,18,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2250,2007,08,21,41.98480900000001,-87.728492,0.0,78.0,70,72,0.0,3.8,18,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2251,2007,08,21,41.98480900000001,-87.728492,0.0,78.0,70,72,0.0,3.8,18,6.0,1,1,0,0,0,0,0,0,0,0,1,0
2252,2007,08,21,41.9216,-87.666455,1.0,77.0,70,72,0.01,3.5,17,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2253,2007,08,21,41.9216,-87.666455,1.0,77.0,70,72,0.01,3.5,17,6.0,1,1,0,0,0,0,0,0,0,0,1,0
2254,2007,08,21,41.891118,-87.65449100000002,0.0,77.0,70,72,0.01,3.5,17,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2255,2007,08,21,41.891118,-87.65449100000002,0.0,77.0,70,72,0.01,3.5,17,6.0,1,1,0,0,0,0,0,0,0,0,1,0
2256,2007,08,21,41.867108,-87.654224,0.0,77.0,70,72,0.01,3.5,17,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2257,2007,08,21,41.867108,-87.654224,0.0,77.0,70,72,0.01,3.5,17,6.0,1,1,0,0,0,0,0,0,0,0,1,0
2258,2007,08,21,41.896282,-87.655232,0.0,77.0,70,72,0.01,3.5,17,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2259,2007,08,21,41.896282,-87.655232,0.0,77.0,70,72,0.01,3.5,17,6.0,1,0,0,1,0,0,0,0,0,0,1,0
2260,2007,08,21,41.896282,-87.655232,0.0,77.0,70,72,0.01,3.5,17,6.0,1,1,0,0,0,0,0,0,0,0,1,0
2261,2007,08,21,41.919343,-87.694259,0.0,77.0,70,72,0.01,3.5,17,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2262,2007,08,21,41.919343,-87.694259,0.0,77.0,70,72,0.01,3.5,17,6.0,1,1,0,0,0,0,0,0,0,0,1,0
2263,2007,08,21,41.921965,-87.632085,0.0,77.0,70,72,0.01,3.5,17,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2264,2007,08,21,41.921965,-87.632085,0.0,77.0,70,72,0.01,3.5,17,6.0,1,1,0,0,0,0,0,0,0,0,1,0
2265,2007,08,21,41.688324,-87.676709,0.0,77.0,70,72,0.01,3.5,17,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2266,2007,08,21,41.688324,-87.676709,1.0,77.0,70,72,0.01,3.5,17,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2267,2007,08,21,41.688324,-87.676709,0.0,77.0,70,72,0.01,3.5,17,6.0,1,1,0,0,0,0,0,0,0,0,1,0
2268,2007,08,21,41.688324,-87.676709,1.0,77.0,70,72,0.01,3.5,17,6.0,1,1,0,0,0,0,0,0,0,0,1,0
2269,2007,08,21,41.862292,-87.64886,0.0,77.0,70,72,0.01,3.5,17,6.0,1,1,0,0,0,0,0,0,0,0,1,0
2270,2007,08,21,41.907645,-87.760886,0.0,77.0,70,72,0.01,3.5,17,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2271,2007,08,21,41.907645,-87.760886,0.0,77.0,70,72,0.01,3.5,17,6.0,1,1,0,0,0,0,0,0,0,0,1,0
2272,2007,08,21,41.94983,-87.69845699999998,0.0,77.0,70,72,0.01,3.5,17,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2273,2007,08,21,41.94983,-87.69845699999998,0.0,77.0,70,72,0.01,3.5,17,6.0,1,1,0,0,0,0,0,0,0,0,1,0
2274,2007,08,21,41.801498,-87.763416,0.0,77.0,70,72,0.01,3.5,17,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2275,2007,08,21,41.801498,-87.763416,0.0,77.0,70,72,0.01,3.5,17,6.0,1,1,0,0,0,0,0,0,0,0,1,0
2276,2007,08,21,41.906638,-87.701431,0.0,77.0,70,72,0.01,3.5,17,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2277,2007,08,21,41.906638,-87.701431,1.0,77.0,70,72,0.01,3.5,17,6.0,1,1,0,0,0,0,0,0,0,0,1,0
2278,2007,08,21,41.723195,-87.64997,0.0,77.0,70,72,0.01,3.5,17,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2279,2007,08,21,41.723195,-87.64997,1.0,77.0,70,72,0.01,3.5,17,6.0,1,1,0,0,0,0,0,0,0,0,1,0
2280,2007,08,21,41.868077,-87.666901,0.0,77.0,70,72,0.01,3.5,17,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2281,2007,08,21,41.868077,-87.666901,1.0,77.0,70,72,0.01,3.5,17,6.0,1,1,0,0,0,0,0,0,0,0,1,0
2282,2007,08,21,41.868077,-87.666901,0.0,77.0,70,72,0.01,3.5,17,6.0,1,0,0,0,0,0,1,0,0,0,1,0
2283,2007,08,21,41.878114,-87.629798,0.0,77.0,70,72,0.01,3.5,17,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2284,2007,08,21,41.878114,-87.629798,0.0,77.0,70,72,0.01,3.5,17,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2285,2007,08,21,41.878114,-87.629798,0.0,77.0,70,72,0.01,3.5,17,6.0,1,0,0,1,0,0,0,0,0,0,1,0
2286,2007,08,21,41.878114,-87.629798,0.0,77.0,70,72,0.01,3.5,17,6.0,1,1,0,0,0,0,0,0,0,0,1,0
2287,2007,08,21,41.932094,-87.700117,0.0,77.0,70,72,0.01,3.5,17,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2288,2007,08,21,41.932094,-87.700117,0.0,77.0,70,72,0.01,3.5,17,6.0,1,1,0,0,0,0,0,0,0,0,1,0
2289,2007,08,21,41.846075,-87.716277,0.0,77.0,70,72,0.01,3.5,17,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2290,2007,08,21,41.846075,-87.716277,0.0,77.0,70,72,0.01,3.5,17,6.0,1,0,0,1,0,0,0,0,0,0,1,0
2291,2007,08,21,41.846075,-87.716277,0.0,77.0,70,72,0.01,3.5,17,6.0,1,1,0,0,0,0,0,0,0,0,1,0
2292,2007,08,21,41.918705,-87.752329,0.0,77.0,70,72,0.01,3.5,17,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2293,2007,08,21,41.918705,-87.752329,0.0,77.0,70,72,0.01,3.5,17,6.0,1,1,0,0,0,0,0,0,0,0,1,0
2294,2007,08,21,41.843811,-87.686763,0.0,77.0,70,72,0.01,3.5,17,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2295,2007,08,21,41.843811,-87.686763,0.0,77.0,70,72,0.01,3.5,17,6.0,1,1,0,0,0,0,0,0,0,0,1,0
2296,2007,08,21,41.857402,-87.694991,0.0,77.0,70,72,0.01,3.5,17,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2297,2007,08,21,41.857402,-87.694991,0.0,77.0,70,72,0.01,3.5,17,6.0,1,0,0,1,0,0,0,0,0,0,1,0
2298,2007,08,21,41.857402,-87.694991,0.0,77.0,70,72,0.01,3.5,17,6.0,1,1,0,0,0,0,0,0,0,0,1,0
2299,2007,08,21,41.868142,-87.696269,0.0,77.0,70,72,0.01,3.5,17,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2300,2007,08,21,41.868142,-87.696269,0.0,77.0,70,72,0.01,3.5,17,6.0,1,1,0,0,0,0,0,0,0,0,1,0
2301,2007,08,21,41.846283,-87.656913,0.0,77.0,70,72,0.01,3.5,17,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2302,2007,08,21,41.721474,-87.648064,0.0,77.0,70,72,0.01,3.5,17,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2303,2007,08,21,41.721474,-87.648064,0.0,77.0,70,72,0.01,3.5,17,6.0,1,1,0,0,0,0,0,0,0,0,1,0
2304,2007,08,21,41.869107,-87.69629300000003,0.0,77.0,70,72,0.01,3.5,17,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2305,2007,08,21,41.869107,-87.69629300000003,0.0,77.0,70,72,0.01,3.5,17,6.0,1,1,0,0,0,0,0,0,0,0,1,0
2306,2007,08,21,41.966987,-87.674677,0.0,77.0,70,72,0.01,3.5,17,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2307,2007,08,21,41.966987,-87.674677,0.0,77.0,70,72,0.01,3.5,17,6.0,1,1,0,0,0,0,0,0,0,0,1,0
2308,2007,08,21,41.89923,-87.716788,0.0,77.0,70,72,0.01,3.5,17,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2309,2007,08,21,41.89923,-87.716788,0.0,77.0,70,72,0.01,3.5,17,6.0,1,1,0,0,0,0,0,0,0,0,1,0
2310,2007,08,21,41.89923,-87.716788,0.0,77.0,70,72,0.01,3.5,17,6.0,1,1,0,0,0,0,0,0,0,0,1,0
2311,2007,08,21,41.692555,-87.598865,0.0,77.0,70,72,0.01,3.5,17,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2312,2007,08,21,41.692555,-87.598865,1.0,77.0,70,72,0.01,3.5,17,6.0,1,1,0,0,0,0,0,0,0,0,1,0
2313,2007,08,21,41.883284,-87.705085,0.0,77.0,70,72,0.01,3.5,17,6.0,1,1,0,0,0,0,0,0,0,0,1,0
2314,2007,08,21,41.836644,-87.677737,0.0,77.0,70,72,0.01,3.5,17,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2315,2007,08,21,41.836644,-87.677737,0.0,77.0,70,72,0.01,3.5,17,6.0,1,0,0,1,0,0,0,0,0,0,1,0
2316,2007,08,21,41.836644,-87.677737,0.0,77.0,70,72,0.01,3.5,17,6.0,1,1,0,0,0,0,0,0,0,0,1,0
2317,2007,08,21,41.837085,-87.729384,0.0,77.0,70,72,0.01,3.5,17,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2318,2007,08,21,41.837085,-87.729384,0.0,77.0,70,72,0.01,3.5,17,6.0,1,0,0,1,0,0,0,0,0,0,1,0
2319,2007,08,21,41.837085,-87.729384,1.0,77.0,70,72,0.01,3.5,17,6.0,1,1,0,0,0,0,0,0,0,0,1,0
2320,2007,08,21,41.911824,-87.726737,1.0,77.0,70,72,0.01,3.5,17,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2321,2007,08,21,41.911824,-87.726737,0.0,77.0,70,72,0.01,3.5,17,6.0,1,1,0,0,0,0,0,0,0,0,1,0
2322,2007,08,21,41.823065,-87.67837800000002,0.0,77.0,70,72,0.01,3.5,17,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2323,2007,08,21,41.823065,-87.67837800000002,0.0,77.0,70,72,0.01,3.5,17,6.0,1,1,0,0,0,0,0,0,0,0,1,0
2324,2007,08,21,41.801179,-87.679447,1.0,77.0,70,72,0.01,3.5,17,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2325,2007,08,21,41.801179,-87.679447,0.0,77.0,70,72,0.01,3.5,17,6.0,1,0,0,1,0,0,0,0,0,0,1,0
2326,2007,08,21,41.801179,-87.679447,1.0,77.0,70,72,0.01,3.5,17,6.0,1,1,0,0,0,0,0,0,0,0,1,0
2327,2007,08,21,41.801179,-87.679447,0.0,77.0,70,72,0.01,3.5,17,6.0,1,0,0,0,0,0,1,0,0,0,1,0
2328,2007,08,21,41.800737,-87.71188000000002,0.0,77.0,70,72,0.01,3.5,17,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2329,2007,08,21,41.800737,-87.71188000000002,0.0,77.0,70,72,0.01,3.5,17,6.0,1,0,0,1,0,0,0,0,0,0,1,0
2330,2007,08,21,41.800737,-87.71188000000002,0.0,77.0,70,72,0.01,3.5,17,6.0,1,1,0,0,0,0,0,0,0,0,1,0
2331,2007,08,21,41.778297,-87.752411,0.0,77.0,70,72,0.01,3.5,17,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2332,2007,08,21,41.778297,-87.752411,0.0,77.0,70,72,0.01,3.5,17,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2333,2007,08,21,41.778297,-87.752411,0.0,77.0,70,72,0.01,3.5,17,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2334,2007,08,21,41.778297,-87.752411,0.0,77.0,70,72,0.01,3.5,17,6.0,1,0,0,1,0,0,0,0,0,0,1,0
2335,2007,08,21,41.778297,-87.752411,1.0,77.0,70,72,0.01,3.5,17,6.0,1,1,0,0,0,0,0,0,0,0,1,0
2336,2007,08,21,41.778297,-87.752411,1.0,77.0,70,72,0.01,3.5,17,6.0,1,1,0,0,0,0,0,0,0,0,1,0
2337,2007,08,21,41.77166,-87.703047,0.0,77.0,70,72,0.01,3.5,17,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2338,2007,08,21,41.77166,-87.703047,0.0,77.0,70,72,0.01,3.5,17,6.0,1,1,0,0,0,0,0,0,0,0,1,0
2339,2007,08,21,41.77166,-87.703047,0.0,77.0,70,72,0.01,3.5,17,6.0,1,0,0,0,0,0,1,0,0,0,1,0
2340,2007,08,21,41.759346,-87.745602,0.0,77.0,70,72,0.01,3.5,17,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2341,2007,08,21,41.759346,-87.745602,0.0,77.0,70,72,0.01,3.5,17,6.0,1,1,0,0,0,0,0,0,0,0,1,0
2342,2007,08,21,41.768388,-87.678649,0.0,77.0,70,72,0.01,3.5,17,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2343,2007,08,21,41.768388,-87.678649,0.0,77.0,70,72,0.01,3.5,17,6.0,1,1,0,0,0,0,0,0,0,0,1,0
2344,2007,08,21,41.797616,-87.797894,1.0,77.0,70,72,0.01,3.5,17,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2345,2007,08,21,41.797616,-87.797894,1.0,77.0,70,72,0.01,3.5,17,6.0,1,1,0,0,0,0,0,0,0,0,1,0
2346,2007,08,21,41.781416,-87.77653199999997,0.0,77.0,70,72,0.01,3.5,17,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2347,2007,08,21,41.781416,-87.77653199999997,0.0,77.0,70,72,0.01,3.5,17,6.0,1,1,0,0,0,0,0,0,0,0,1,0
2348,2007,08,21,41.773215,-87.60088,0.0,77.0,70,72,0.01,3.5,17,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2349,2007,08,21,41.773215,-87.60088,0.0,77.0,70,72,0.01,3.5,17,6.0,1,1,0,0,0,0,0,0,0,0,1,0
2350,2007,08,21,41.822536,-87.66634300000003,0.0,77.0,70,72,0.01,3.5,17,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2351,2007,08,21,41.822536,-87.66634300000003,0.0,77.0,70,72,0.01,3.5,17,6.0,1,1,0,0,0,0,0,0,0,0,1,0
2352,2007,08,21,41.799282,-87.585487,0.0,77.0,70,72,0.01,3.5,17,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2353,2007,08,21,41.799282,-87.585487,0.0,77.0,70,72,0.01,3.5,17,6.0,1,1,0,0,0,0,0,0,0,0,1,0
2354,2007,08,21,41.799282,-87.585487,0.0,77.0,70,72,0.01,3.5,17,6.0,1,0,0,0,0,0,1,0,0,0,1,0
2355,2007,08,21,41.778748,-87.586427,0.0,77.0,70,72,0.01,3.5,17,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2356,2007,08,21,41.766202,-87.562889,0.0,77.0,70,72,0.01,3.5,17,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2357,2007,08,21,41.766202,-87.562889,0.0,77.0,70,72,0.01,3.5,17,6.0,1,1,0,0,0,0,0,0,0,0,1,0
2358,2007,08,21,41.766202,-87.562889,0.0,77.0,70,72,0.01,3.5,17,6.0,1,0,0,0,0,0,1,0,0,0,1,0
2359,2007,08,21,41.754676,-87.612922,0.0,77.0,70,72,0.01,3.5,17,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2360,2007,08,21,41.754676,-87.612922,0.0,77.0,70,72,0.01,3.5,17,6.0,1,0,0,1,0,0,0,0,0,0,1,0
2361,2007,08,21,41.754676,-87.612922,0.0,77.0,70,72,0.01,3.5,17,6.0,1,1,0,0,0,0,0,0,0,0,1,0
2362,2007,08,21,41.821582,-87.62779599999998,1.0,77.0,70,72,0.01,3.5,17,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2363,2007,08,21,41.821582,-87.62779599999998,0.0,77.0,70,72,0.01,3.5,17,6.0,1,1,0,0,0,0,0,0,0,0,1,0
2364,2007,08,21,41.803423,-87.642984,1.0,77.0,70,72,0.01,3.5,17,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2365,2007,08,21,41.803423,-87.642984,0.0,77.0,70,72,0.01,3.5,17,6.0,1,1,0,0,0,0,0,0,0,0,1,0
2366,2007,08,21,41.754292,-87.590773,0.0,77.0,70,72,0.01,3.5,17,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2367,2007,08,21,41.754292,-87.590773,0.0,77.0,70,72,0.01,3.5,17,6.0,1,1,0,0,0,0,0,0,0,0,1,0
2368,2007,08,21,41.798697,-87.736812,1.0,77.0,70,72,0.01,3.5,17,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2369,2007,08,21,41.798697,-87.736812,1.0,77.0,70,72,0.01,3.5,17,6.0,1,0,0,1,0,0,0,0,0,0,1,0
2370,2007,08,21,41.798697,-87.736812,0.0,77.0,70,72,0.01,3.5,17,6.0,1,1,0,0,0,0,0,0,0,0,1,0
2371,2007,08,21,41.776156,-87.778927,0.0,77.0,70,72,0.01,3.5,17,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2372,2007,08,21,41.776156,-87.778927,0.0,77.0,70,72,0.01,3.5,17,6.0,1,1,0,0,0,0,0,0,0,0,1,0
2373,2007,08,21,41.82561,-87.726549,0.0,77.0,70,72,0.01,3.5,17,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2374,2007,08,21,41.82561,-87.726549,0.0,77.0,70,72,0.01,3.5,17,6.0,1,1,0,0,0,0,0,0,0,0,1,0
2375,2007,08,21,41.74785,-87.70271600000002,0.0,77.0,70,72,0.01,3.5,17,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2376,2007,08,21,41.74785,-87.70271600000002,0.0,77.0,70,72,0.01,3.5,17,6.0,1,1,0,0,0,0,0,0,0,0,1,0
2377,2007,08,21,41.772846,-87.740029,0.0,77.0,70,72,0.01,3.5,17,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2378,2007,08,21,41.772846,-87.740029,0.0,77.0,70,72,0.01,3.5,17,6.0,1,1,0,0,0,0,0,0,0,0,1,0
2379,2007,08,21,41.825902,-87.667827,0.0,77.0,70,72,0.01,3.5,17,6.0,1,0,1,0,0,0,0,0,0,0,1,0
2380,2007,08,21,41.825902,-87.667827,0.0,77.0,70,72,0.01,3.5,17,6.0,1,1,0,0,0,0,0,0,0,0,1,0
2381,2007,08,22,41.688324,-87.676709,0.0,80.0,70,73,0.88,5.1,21,8.4,1,1,0,0,0,0,0,0,0,0,0,1
2382,2007,08,22,41.862292,-87.64886,0.0,80.0,70,73,0.88,5.1,21,8.4,1,0,1,0,0,0,0,0,0,0,0,1
2383,2007,08,22,41.720848,-87.666014,0.0,80.0,70,73,0.88,5.1,21,8.4,1,0,1,0,0,0,0,0,0,0,0,1
2384,2007,08,22,41.720848,-87.666014,1.0,80.0,70,73,0.88,5.1,21,8.4,1,1,0,0,0,0,0,0,0,0,0,1
2385,2007,08,22,41.720848,-87.666014,0.0,80.0,70,73,0.88,5.1,21,8.4,1,0,0,0,0,0,1,0,0,0,0,1
2386,2007,08,22,41.731922,-87.677512,1.0,80.0,70,73,0.88,5.1,21,8.4,1,0,1,0,0,0,0,0,0,0,0,1
2387,2007,08,22,41.731922,-87.677512,1.0,80.0,70,73,0.88,5.1,21,8.4,1,1,0,0,0,0,0,0,0,0,0,1
2388,2007,08,22,41.731922,-87.677512,1.0,80.0,70,73,0.88,5.1,21,8.4,1,1,0,0,0,0,0,0,0,0,0,1
2389,2007,08,22,41.732984,-87.649642,1.0,80.0,70,73,0.88,5.1,21,8.4,1,0,1,0,0,0,0,0,0,0,0,1
2390,2007,08,22,41.732984,-87.649642,1.0,80.0,70,73,0.88,5.1,21,8.4,1,1,0,0,0,0,0,0,0,0,0,1
2391,2007,08,22,41.732984,-87.649642,0.0,80.0,70,73,0.88,5.1,21,8.4,1,0,0,0,0,0,1,0,0,0,0,1
2392,2007,08,22,41.869216,-87.627561,0.0,80.0,70,73,0.88,5.1,21,8.4,1,0,1,0,0,0,0,0,0,0,0,1
2393,2007,08,22,41.869216,-87.627561,0.0,80.0,70,73,0.88,5.1,21,8.4,1,1,0,0,0,0,0,0,0,0,0,1
2394,2007,08,22,41.662014,-87.72460799999998,1.0,80.0,70,73,0.88,5.1,21,8.4,1,0,1,0,0,0,0,0,0,0,0,1
2395,2007,08,22,41.662014,-87.72460799999998,0.0,80.0,70,73,0.88,5.1,21,8.4,1,0,1,0,0,0,0,0,0,0,0,1
2396,2007,08,22,41.662014,-87.72460799999998,0.0,80.0,70,73,0.88,5.1,21,8.4,1,1,0,0,0,0,0,0,0,0,0,1
2397,2007,08,22,41.662014,-87.72460799999998,0.0,80.0,70,73,0.88,5.1,21,8.4,1,1,0,0,0,0,0,0,0,0,0,1
2398,2007,08,22,41.662014,-87.72460799999998,0.0,80.0,70,73,0.88,5.1,21,8.4,1,1,0,0,0,0,0,0,0,0,0,1
2399,2007,08,22,41.662014,-87.72460799999998,0.0,80.0,70,73,0.88,5.1,21,8.4,1,1,0,0,0,0,0,0,0,0,0,1
2400,2007,08,22,41.662014,-87.72460799999998,1.0,80.0,70,73,0.88,5.1,21,8.4,1,1,0,0,0,0,0,0,0,0,0,1
2401,2007,08,22,41.682587,-87.707973,0.0,80.0,70,73,0.88,5.1,21,8.4,1,0,1,0,0,0,0,0,0,0,0,1
2402,2007,08,22,41.682587,-87.707973,0.0,80.0,70,73,0.88,5.1,21,8.4,1,1,0,0,0,0,0,0,0,0,0,1
2403,2007,08,22,41.725517,-87.61425799999998,0.0,80.0,70,73,0.88,5.1,21,8.4,1,0,1,0,0,0,0,0,0,0,0,1
2404,2007,08,22,41.725517,-87.61425799999998,0.0,80.0,70,73,0.88,5.1,21,8.4,1,1,0,0,0,0,0,0,0,0,0,1
2405,2007,08,22,41.719059,-87.675088,0.0,80.0,70,73,0.88,5.1,21,8.4,1,0,1,0,0,0,0,0,0,0,0,1
2406,2007,08,22,41.719059,-87.675088,0.0,80.0,70,73,0.88,5.1,21,8.4,1,1,0,0,0,0,0,0,0,0,0,1
2407,2007,08,22,41.903002,-87.68826700000002,1.0,80.0,70,73,0.88,5.1,21,8.4,1,0,1,0,0,0,0,0,0,0,0,1
2408,2007,08,22,41.903002,-87.68826700000002,0.0,80.0,70,73,0.88,5.1,21,8.4,1,1,0,0,0,0,0,0,0,0,0,1
2409,2007,08,22,41.704336,-87.70373599999998,0.0,80.0,70,73,0.88,5.1,21,8.4,1,0,1,0,0,0,0,0,0,0,0,1
2410,2007,08,22,41.704336,-87.70373599999998,0.0,80.0,70,73,0.88,5.1,21,8.4,1,1,0,0,0,0,0,0,0,0,0,1
2411,2007,08,22,41.673408,-87.599862,0.0,80.0,70,73,0.88,5.1,21,8.4,1,0,1,0,0,0,0,0,0,0,0,1
2412,2007,08,22,41.673408,-87.599862,0.0,80.0,70,73,0.88,5.1,21,8.4,1,0,1,0,0,0,0,0,0,0,0,1
2413,2007,08,22,41.673408,-87.599862,0.0,80.0,70,73,0.88,5.1,21,8.4,1,1,0,0,0,0,0,0,0,0,0,1
